pit_id,entry_id,lap,stint_from,stint_to,stationary_time_s,errors,error_time_s
2018_USA_LAS VE_LEC_02,2018_USA_LAS VE_LEC,42,M,S,20.013,False,0.0
2018_USA_LAS VE_SAI_01,2018_USA_LAS VE_SAI,10,M,H,19.71,False,0.0
2018_USA_LAS VE_SAI_02,2018_USA_LAS VE_SAI,42,H,M,18.904,False,0.0
2018_USA_LAS VE_NOR_01,2018_USA_LAS VE_NOR,10,S,S,14.38,False,0.0
2018_USA_LAS VE_NOR_02,2018_USA_LAS VE_NOR,42,M,H,28.131,True,4.966
2018_USA_LAS VE_PIA_01,2018_USA_LAS VE_PIA,10,M,M,19.595,False,0.0
2018_USA_LAS VE_PIA_02,2018_USA_LAS VE_PIA,42,S,M,19.832,False,0.0
2018_USA_LAS VE_ALO_01,2018_USA_LAS VE_ALO,10,S,H,21.937,False,0.0
2018_USA_LAS VE_ALO_02,2018_USA_LAS VE_ALO,42,M,S,20.189,False,0.0
2018_USA_LAS VE_STR_01,2018_USA_LAS VE_STR,10,S,M,21.028,False,0.0
2018_USA_LAS VE_STR_02,2018_USA_LAS VE_STR,42,M,H,23.231,False,0.0
2018_USA_LAS VE_OCO_01,2018_USA_LAS VE_OCO,10,M,M,16.155,False,0.0
2018_USA_LAS VE_OCO_02,2018_USA_LAS VE_OCO,42,S,M,18.103,False,0.0
2018_USA_LAS VE_GAS_01,2018_USA_LAS VE_GAS,10,M,M,21.893,True,4.366
2018_USA_LAS VE_GAS_02,2018_USA_LAS VE_GAS,42,M,M,20.274,False,0.0
2018_USA_LAS VE_ALB_01,2018_USA_LAS VE_ALB,10,H,H,19.822,False,0.0
2018_USA_LAS VE_ALB_02,2018_USA_LAS VE_ALB,42,S,M,17.296,False,0.0
2018_USA_LAS VE_TSU_01,2018_USA_LAS VE_TSU,10,S,H,17.071,False,0.0
2018_USA_LAS VE_TSU_02,2018_USA_LAS VE_TSU,42,H,M,28.279,True,7.499
2018_USA_LAS VE_HUL_01,2018_USA_LAS VE_HUL,10,H,M,17.869,False,0.0
2018_USA_LAS VE_HUL_02,2018_USA_LAS VE_HUL,42,H,S,23.688,False,0.0
2018_USA_LAS VE_BOT_01,2018_USA_LAS VE_BOT,10,S,S,14.248,False,0.0
2018_USA_LAS VE_BOT_02,2018_USA_LAS VE_BOT,42,M,S,17.196,False,0.0
2018_USA_LAS VE_MAG_01,2018_USA_LAS VE_MAG,10,S,H,20.278,False,0.0
2018_USA_LAS VE_MAG_02,2018_USA_LAS VE_MAG,42,S,H,18.703,False,0.0
2018_USA_LAS VE_ZHO_01,2018_USA_LAS VE_ZHO,10,H,H,19.948,False,0.0
2018_USA_LAS VE_ZHO_02,2018_USA_LAS VE_ZHO,26,S,M,20.638,False,0.0
2018_USA_LAS VE_ZHO_03,2018_USA_LAS VE_ZHO,42,S,M,20.189,False,0.0
2018_USA_LAS VE_SAR_01,2018_USA_LAS VE_SAR,10,S,S,22.054,False,0.0
2018_USA_LAS VE_SAR_02,2018_USA_LAS VE_SAR,42,S,S,18.541,False,0.0
2018_USA_LAS VE_LAW_01,2018_USA_LAS VE_LAW,10,S,M,20.545,False,0.0
2018_USA_LAS VE_LAW_02,2018_USA_LAS VE_LAW,42,S,M,14.28,False,0.0
2018_USA_AUSTIN_VER_01,2018_USA_AUSTIN_VER,11,S,M,19.855,False,0.0
2018_USA_AUSTIN_VER_02,2018_USA_AUSTIN_VER,47,S,S,21.431,False,0.0
2018_USA_AUSTIN_PER_01,2018_USA_AUSTIN_PER,11,M,H,14.801,False,0.0
2018_USA_AUSTIN_PER_02,2018_USA_AUSTIN_PER,47,M,H,22.247,False,0.0
2018_USA_AUSTIN_HAM_01,2018_USA_AUSTIN_HAM,11,M,H,19.664,False,0.0
2018_USA_AUSTIN_HAM_02,2018_USA_AUSTIN_HAM,47,S,H,24.251,False,0.0
2018_USA_AUSTIN_RUS_01,2018_USA_AUSTIN_RUS,11,S,S,15.864,False,0.0
2018_USA_AUSTIN_RUS_02,2018_USA_AUSTIN_RUS,47,S,M,24.521,False,0.0
2018_USA_AUSTIN_LEC_01,2018_USA_AUSTIN_LEC,11,H,H,19.362,False,0.0
2018_USA_AUSTIN_SAI_01,2018_USA_AUSTIN_SAI,11,M,S,21.527,False,0.0
2018_USA_AUSTIN_SAI_02,2018_USA_AUSTIN_SAI,47,S,H,20.598,False,0.0
2018_USA_AUSTIN_NOR_01,2018_USA_AUSTIN_NOR,11,S,S,18.531,False,0.0
2018_USA_AUSTIN_PIA_01,2018_USA_AUSTIN_PIA,11,H,M,20.181,True,2.822
2018_USA_AUSTIN_PIA_02,2018_USA_AUSTIN_PIA,29,H,M,17.092,False,0.0
2018_USA_AUSTIN_PIA_03,2018_USA_AUSTIN_PIA,47,H,M,17.306,False,0.0
2018_USA_AUSTIN_ALO_01,2018_USA_AUSTIN_ALO,11,H,H,15.31,False,0.0
2018_USA_AUSTIN_ALO_02,2018_USA_AUSTIN_ALO,29,M,M,17.696,False,0.0
2018_USA_AUSTIN_ALO_03,2018_USA_AUSTIN_ALO,47,M,H,17.969,False,0.0
2018_USA_AUSTIN_STR_01,2018_USA_AUSTIN_STR,11,M,S,16.251,False,0.0
2018_USA_AUSTIN_STR_02,2018_USA_AUSTIN_STR,47,S,M,22.272,False,0.0
2018_USA_AUSTIN_OCO_01,2018_USA_AUSTIN_OCO,11,H,S,15.223,False,0.0
2018_USA_AUSTIN_OCO_02,2018_USA_AUSTIN_OCO,47,M,H,18.697,False,0.0
2018_USA_AUSTIN_GAS_01,2018_USA_AUSTIN_GAS,11,S,S,21.727,False,0.0
2018_USA_AUSTIN_ALB_01,2018_USA_AUSTIN_ALB,11,H,M,14.572,False,0.0
2018_USA_AUSTIN_ALB_02,2018_USA_AUSTIN_ALB,47,H,S,25.155,False,0.0
2018_USA_AUSTIN_TSU_01,2018_USA_AUSTIN_TSU,11,H,H,22.441,False,0.0
2018_USA_AUSTIN_TSU_02,2018_USA_AUSTIN_TSU,47,H,M,23.016,False,0.0
2018_USA_AUSTIN_HUL_01,2018_USA_AUSTIN_HUL,11,H,M,14.682,False,0.0
2018_USA_AUSTIN_HUL_02,2018_USA_AUSTIN_HUL,47,M,S,16.374,False,0.0
2018_USA_AUSTIN_BOT_01,2018_USA_AUSTIN_BOT,11,M,M,17.904,False,0.0
2018_USA_AUSTIN_BOT_02,2018_USA_AUSTIN_BOT,47,M,S,20.497,False,0.0
2018_USA_AUSTIN_MAG_01,2018_USA_AUSTIN_MAG,11,S,M,26.741,True,2.933
2018_USA_AUSTIN_MAG_02,2018_USA_AUSTIN_MAG,47,M,H,17.975,False,0.0
2018_USA_AUSTIN_ZHO_01,2018_USA_AUSTIN_ZHO,11,M,S,19.718,False,0.0
2018_USA_AUSTIN_ZHO_02,2018_USA_AUSTIN_ZHO,47,S,S,24.032,False,0.0
2018_USA_AUSTIN_SAR_01,2018_USA_AUSTIN_SAR,11,S,H,20.332,False,0.0
2018_USA_AUSTIN_SAR_02,2018_USA_AUSTIN_SAR,47,M,H,19.86,False,0.0
2018_USA_AUSTIN_LAW_01,2018_USA_AUSTIN_LAW,11,H,H,14.67,False,0.0
2018_USA_AUSTIN_LAW_02,2018_USA_AUSTIN_LAW,47,S,H,19.918,False,0.0
2018_JAP_SUZUKA_VER_01,2018_JAP_SUZUKA_VER,10,S,M,15.637,False,0.0
2018_JAP_SUZUKA_VER_02,2018_JAP_SUZUKA_VER,45,S,S,19.881,False,0.0
2018_JAP_SUZUKA_PER_01,2018_JAP_SUZUKA_PER,10,S,S,23.098,False,0.0
2018_JAP_SUZUKA_PER_02,2018_JAP_SUZUKA_PER,22,S,M,15.059,False,0.0
2018_JAP_SUZUKA_PER_03,2018_JAP_SUZUKA_PER,33,S,H,20.67,False,0.0
2018_JAP_SUZUKA_PER_04,2018_JAP_SUZUKA_PER,45,H,M,24.108,False,0.0
2018_JAP_SUZUKA_HAM_01,2018_JAP_SUZUKA_HAM,10,M,S,21.131,False,0.0
2018_JAP_SUZUKA_HAM_02,2018_JAP_SUZUKA_HAM,22,S,H,19.564,False,0.0
2018_JAP_SUZUKA_HAM_03,2018_JAP_SUZUKA_HAM,33,M,M,15.514,False,0.0
2018_JAP_SUZUKA_HAM_04,2018_JAP_SUZUKA_HAM,45,H,H,15.56,False,0.0
2018_JAP_SUZUKA_RUS_01,2018_JAP_SUZUKA_RUS,10,M,S,20.077,False,0.0
2018_JAP_SUZUKA_RUS_02,2018_JAP_SUZUKA_RUS,22,H,S,26.112,True,5.805
2018_JAP_SUZUKA_RUS_03,2018_JAP_SUZUKA_RUS,33,H,H,23.042,False,0.0
2018_JAP_SUZUKA_RUS_04,2018_JAP_SUZUKA_RUS,45,M,M,14.669,False,0.0
2018_JAP_SUZUKA_LEC_01,2018_JAP_SUZUKA_LEC,10,H,S,18.079,False,0.0
2018_JAP_SUZUKA_LEC_02,2018_JAP_SUZUKA_LEC,45,M,S,16.368,False,0.0
2018_JAP_SUZUKA_SAI_01,2018_JAP_SUZUKA_SAI,10,H,M,25.278,True,6.933
2018_JAP_SUZUKA_SAI_02,2018_JAP_SUZUKA_SAI,27,S,S,19.337,False,0.0
2018_JAP_SUZUKA_SAI_03,2018_JAP_SUZUKA_SAI,45,H,H,16.139,False,0.0
2018_JAP_SUZUKA_NOR_01,2018_JAP_SUZUKA_NOR,10,H,S,15.279,False,0.0
2018_JAP_SUZUKA_NOR_02,2018_JAP_SUZUKA_NOR,27,H,M,15.325,False,0.0
2018_JAP_SUZUKA_NOR_03,2018_JAP_SUZUKA_NOR,45,S,M,18.354,False,0.0
2018_JAP_SUZUKA_PIA_01,2018_JAP_SUZUKA_PIA,10,S,H,18.096,False,0.0
2018_JAP_SUZUKA_PIA_02,2018_JAP_SUZUKA_PIA,22,M,H,20.49,False,0.0
2018_JAP_SUZUKA_PIA_03,2018_JAP_SUZUKA_PIA,33,S,M,19.829,False,0.0
2018_JAP_SUZUKA_PIA_04,2018_JAP_SUZUKA_PIA,45,M,S,25.886,False,0.0
2018_JAP_SUZUKA_ALO_01,2018_JAP_SUZUKA_ALO,10,H,M,17.884,False,0.0
2018_JAP_SUZUKA_ALO_02,2018_JAP_SUZUKA_ALO,45,M,H,21.333,True,3.032
2018_JAP_SUZUKA_STR_01,2018_JAP_SUZUKA_STR,10,S,S,14.877,False,0.0
2018_JAP_SUZUKA_STR_02,2018_JAP_SUZUKA_STR,27,S,H,14.458,False,0.0
2018_JAP_SUZUKA_STR_03,2018_JAP_SUZUKA_STR,45,M,S,15.027,False,0.0
2018_JAP_SUZUKA_OCO_01,2018_JAP_SUZUKA_OCO,10,M,S,16.951,False,0.0
2018_JAP_SUZUKA_OCO_02,2018_JAP_SUZUKA_OCO,27,H,H,27.042,True,6.375
2018_JAP_SUZUKA_OCO_03,2018_JAP_SUZUKA_OCO,45,M,H,22.496,False,0.0
2018_JAP_SUZUKA_GAS_01,2018_JAP_SUZUKA_GAS,10,S,S,15.687,False,0.0
2018_JAP_SUZUKA_GAS_02,2018_JAP_SUZUKA_GAS,22,H,M,14.089,False,0.0
2018_JAP_SUZUKA_GAS_03,2018_JAP_SUZUKA_GAS,33,H,M,20.977,False,0.0
2018_JAP_SUZUKA_GAS_04,2018_JAP_SUZUKA_GAS,45,H,M,21.878,False,0.0
2018_JAP_SUZUKA_ALB_01,2018_JAP_SUZUKA_ALB,10,H,S,17.626,False,0.0
2018_JAP_SUZUKA_ALB_02,2018_JAP_SUZUKA_ALB,22,M,S,16.379,False,0.0
2018_JAP_SUZUKA_ALB_03,2018_JAP_SUZUKA_ALB,33,S,S,24.113,False,0.0
2018_JAP_SUZUKA_ALB_04,2018_JAP_SUZUKA_ALB,45,M,M,15.077,False,0.0
2018_JAP_SUZUKA_TSU_01,2018_JAP_SUZUKA_TSU,10,H,S,19.305,False,0.0
2018_JAP_SUZUKA_TSU_02,2018_JAP_SUZUKA_TSU,22,M,M,15.374,False,0.0
2018_JAP_SUZUKA_TSU_03,2018_JAP_SUZUKA_TSU,33,H,M,24.604,False,0.0
2018_JAP_SUZUKA_TSU_04,2018_JAP_SUZUKA_TSU,45,S,H,16.245,False,0.0
2018_JAP_SUZUKA_HUL_01,2018_JAP_SUZUKA_HUL,10,H,M,25.688,False,0.0
2018_JAP_SUZUKA_HUL_02,2018_JAP_SUZUKA_HUL,27,M,M,28.459,False,0.0
2018_JAP_SUZUKA_HUL_03,2018_JAP_SUZUKA_HUL,45,H,M,17.749,False,0.0
2018_JAP_SUZUKA_BOT_01,2018_JAP_SUZUKA_BOT,10,S,M,20.44,False,0.0
2018_JAP_SUZUKA_BOT_02,2018_JAP_SUZUKA_BOT,45,H,S,15.255,False,0.0
2018_JAP_SUZUKA_MAG_01,2018_JAP_SUZUKA_MAG,10,H,S,16.062,False,0.0
2018_JAP_SUZUKA_MAG_02,2018_JAP_SUZUKA_MAG,27,S,S,17.033,False,0.0
2018_JAP_SUZUKA_MAG_03,2018_JAP_SUZUKA_MAG,45,S,S,17.586,False,0.0
2018_JAP_SUZUKA_ZHO_01,2018_JAP_SUZUKA_ZHO,10,H,S,15.623,False,0.0
2018_JAP_SUZUKA_ZHO_02,2018_JAP_SUZUKA_ZHO,27,S,S,24.621,False,0.0
2018_JAP_SUZUKA_ZHO_03,2018_JAP_SUZUKA_ZHO,45,S,S,24.869,False,0.0
2018_JAP_SUZUKA_SAR_01,2018_JAP_SUZUKA_SAR,10,H,H,18.464,True,2.423
2018_JAP_SUZUKA_SAR_02,2018_JAP_SUZUKA_SAR,22,M,H,23.72,False,0.0
2018_JAP_SUZUKA_SAR_03,2018_JAP_SUZUKA_SAR,33,H,M,15.158,False,0.0
2018_JAP_SUZUKA_SAR_04,2018_JAP_SUZUKA_SAR,45,H,M,14.97,False,0.0
2018_JAP_SUZUKA_LAW_01,2018_JAP_SUZUKA_LAW,10,H,H,19.331,False,0.0
2018_JAP_SUZUKA_LAW_02,2018_JAP_SUZUKA_LAW,27,M,M,25.552,True,6.162
2018_JAP_SUZUKA_LAW_03,2018_JAP_SUZUKA_LAW,45,H,M,18.482,False,0.0
2018_BEL_SPA-FR_VER_01,2018_BEL_SPA-FR_VER,8,M,S,21.92,False,0.0
2018_BEL_SPA-FR_VER_02,2018_BEL_SPA-FR_VER,23,S,H,14.082,False,0.0
2018_BEL_SPA-FR_VER_03,2018_BEL_SPA-FR_VER,37,S,H,22.444,False,0.0
2018_BEL_SPA-FR_PER_01,2018_BEL_SPA-FR_PER,8,M,S,16.69,False,0.0
2018_BEL_SPA-FR_PER_02,2018_BEL_SPA-FR_PER,37,M,M,19.047,False,0.0
2018_BEL_SPA-FR_HAM_01,2018_BEL_SPA-FR_HAM,8,S,H,18.357,False,0.0
2018_BEL_SPA-FR_HAM_02,2018_BEL_SPA-FR_HAM,37,H,S,26.659,False,0.0
2018_BEL_SPA-FR_RUS_01,2018_BEL_SPA-FR_RUS,8,H,H,15.711,False,0.0
2018_BEL_SPA-FR_RUS_02,2018_BEL_SPA-FR_RUS,37,S,S,19.062,False,0.0
2018_BEL_SPA-FR_LEC_01,2018_BEL_SPA-FR_LEC,8,S,M,18.27,False,0.0
2018_BEL_SPA-FR_LEC_02,2018_BEL_SPA-FR_LEC,37,S,S,19.59,False,0.0
2018_BEL_SPA-FR_MSC_01,2018_BEL_SPA-FR_MSC,8,S,H,16.003,False,0.0
2018_BEL_SPA-FR_MSC_02,2018_BEL_SPA-FR_MSC,23,M,S,16.115,False,0.0
2018_BEL_SPA-FR_MSC_03,2018_BEL_SPA-FR_MSC,37,M,M,16.73,False,0.0
2018_BEL_SPA-FR_NOR_01,2018_BEL_SPA-FR_NOR,8,H,M,22.399,False,0.0
2018_BEL_SPA-FR_NOR_02,2018_BEL_SPA-FR_NOR,23,M,M,18.893,False,0.0
2018_BEL_SPA-FR_NOR_03,2018_BEL_SPA-FR_NOR,37,S,S,13.814,False,0.0
2018_BEL_SPA-FR_PIA_01,2018_BEL_SPA-FR_PIA,8,H,M,23.033,False,0.0
2018_BEL_SPA-FR_PIA_02,2018_BEL_SPA-FR_PIA,23,M,S,16.28,False,0.0
2018_BEL_SPA-FR_PIA_03,2018_BEL_SPA-FR_PIA,37,S,H,17.753,False,0.0
2018_BEL_SPA-FR_ALO_01,2018_BEL_SPA-FR_ALO,8,M,H,19.515,False,0.0
2018_BEL_SPA-FR_ALO_02,2018_BEL_SPA-FR_ALO,23,S,H,21.5,False,0.0
2018_BEL_SPA-FR_ALO_03,2018_BEL_SPA-FR_ALO,37,S,S,19.613,False,0.0
2018_BEL_SPA-FR_RIC_01,2018_BEL_SPA-FR_RIC,8,H,S,14.913,False,0.0
2018_BEL_SPA-FR_RIC_02,2018_BEL_SPA-FR_RIC,23,M,M,17.502,False,0.0
2018_BEL_SPA-FR_RIC_03,2018_BEL_SPA-FR_RIC,37,M,H,15.893,False,0.0
2018_BEL_SPA-FR_OCO_01,2018_BEL_SPA-FR_OCO,8,M,M,18.333,False,0.0
2018_BEL_SPA-FR_OCO_02,2018_BEL_SPA-FR_OCO,23,S,M,20.782,False,0.0
2018_BEL_SPA-FR_OCO_03,2018_BEL_SPA-FR_OCO,37,S,M,16.125,False,0.0
2018_BEL_SPA-FR_GAS_01,2018_BEL_SPA-FR_GAS,8,H,M,18.31,False,0.0
2018_BEL_SPA-FR_GAS_02,2018_BEL_SPA-FR_GAS,37,M,H,22.583,False,0.0
2018_BEL_SPA-FR_RIC_01,2018_BEL_SPA-FR_RIC,8,H,H,21.231,False,0.0
2018_BEL_SPA-FR_RIC_02,2018_BEL_SPA-FR_RIC,23,S,H,17.901,True,3.092
2018_BEL_SPA-FR_RIC_03,2018_BEL_SPA-FR_RIC,37,M,M,21.911,False,0.0
2018_BEL_SPA-FR_TSU_01,2018_BEL_SPA-FR_TSU,8,M,H,16.116,False,0.0
2018_BEL_SPA-FR_TSU_02,2018_BEL_SPA-FR_TSU,37,M,H,28.44,False,0.0
2018_BEL_SPA-FR_HUL_01,2018_BEL_SPA-FR_HUL,8,S,H,20.272,False,0.0
2018_BEL_SPA-FR_HUL_02,2018_BEL_SPA-FR_HUL,23,H,H,15.915,False,0.0
2018_BEL_SPA-FR_HUL_03,2018_BEL_SPA-FR_HUL,37,M,S,22.537,False,0.0
2018_BEL_SPA-FR_BOT_01,2018_BEL_SPA-FR_BOT,8,S,H,25.826,False,0.0
2018_BEL_SPA-FR_BOT_02,2018_BEL_SPA-FR_BOT,18,M,M,19.177,False,0.0
2018_BEL_SPA-FR_BOT_03,2018_BEL_SPA-FR_BOT,27,M,S,24.154,True,6.843
2018_BEL_SPA-FR_BOT_04,2018_BEL_SPA-FR_BOT,37,H,H,19.342,False,0.0
2018_BEL_SPA-FR_MAG_01,2018_BEL_SPA-FR_MAG,8,H,H,18.661,False,0.0
2018_BEL_SPA-FR_MAG_02,2018_BEL_SPA-FR_MAG,23,H,H,26.431,False,0.0
2018_BEL_SPA-FR_MAG_03,2018_BEL_SPA-FR_MAG,37,M,M,19.207,False,0.0
2018_BEL_SPA-FR_ZHO_01,2018_BEL_SPA-FR_ZHO,8,S,H,17.297,False,0.0
2018_BEL_SPA-FR_ZHO_02,2018_BEL_SPA-FR_ZHO,37,S,S,17.341,False,0.0
2018_BEL_SPA-FR_DEV_01,2018_BEL_SPA-FR_DEV,8,H,H,24.293,False,0.0
2018_BEL_SPA-FR_DEV_02,2018_BEL_SPA-FR_DEV,23,M,M,16.135,False,0.0
2018_BEL_SPA-FR_DEV_03,2018_BEL_SPA-FR_DEV,37,H,M,22.391,False,0.0
2018_BEL_SPA-FR_RIC_01,2018_BEL_SPA-FR_RIC,8,H,H,16.228,False,0.0
2018_BEL_SPA-FR_RIC_02,2018_BEL_SPA-FR_RIC,23,S,M,20.267,False,0.0
2018_BEL_SPA-FR_RIC_03,2018_BEL_SPA-FR_RIC,37,S,S,21.294,True,2.32
2018_QAT_QATAR_VER_01,2018_QAT_QATAR_VER,11,H,M,24.329,False,0.0
2018_QAT_QATAR_VER_02,2018_QAT_QATAR_VER,29,H,S,16.343,False,0.0
2018_QAT_QATAR_VER_03,2018_QAT_QATAR_VER,48,M,H,24.73,False,0.0
2018_QAT_QATAR_PER_01,2018_QAT_QATAR_PER,11,H,M,21.227,True,2.723
2018_QAT_QATAR_PER_02,2018_QAT_QATAR_PER,29,H,M,15.718,False,0.0
2018_QAT_QATAR_PER_03,2018_QAT_QATAR_PER,48,M,M,22.713,False,0.0
2018_QAT_QATAR_HAM_01,2018_QAT_QATAR_HAM,11,H,M,15.46,False,0.0
2018_QAT_QATAR_HAM_02,2018_QAT_QATAR_HAM,23,H,H,19.85,False,0.0
2018_QAT_QATAR_HAM_03,2018_QAT_QATAR_HAM,36,M,H,20.486,False,0.0
2018_QAT_QATAR_HAM_04,2018_QAT_QATAR_HAM,48,H,H,24.547,False,0.0
2018_QAT_QATAR_RUS_01,2018_QAT_QATAR_RUS,11,H,M,27.886,False,0.0
2018_QAT_QATAR_RUS_02,2018_QAT_QATAR_RUS,29,M,H,19.312,False,0.0
2018_QAT_QATAR_RUS_03,2018_QAT_QATAR_RUS,48,H,M,21.408,False,0.0
2018_QAT_QATAR_LEC_01,2018_QAT_QATAR_LEC,11,H,S,21.562,False,0.0
2018_QAT_QATAR_LEC_02,2018_QAT_QATAR_LEC,23,H,S,27.9,True,5.522
2018_QAT_QATAR_LEC_03,2018_QAT_QATAR_LEC,36,S,S,13.426,False,0.0
2018_QAT_QATAR_LEC_04,2018_QAT_QATAR_LEC,48,H,H,19.666,False,0.0
2018_QAT_QATAR_SAI_01,2018_QAT_QATAR_SAI,11,M,S,14.037,False,0.0
2018_QAT_QATAR_SAI_02,2018_QAT_QATAR_SAI,29,H,M,18.075,False,0.0
2018_QAT_QATAR_SAI_03,2018_QAT_QATAR_SAI,48,H,H,15.55,False,0.0
2018_QAT_QATAR_NOR_01,2018_QAT_QATAR_NOR,11,H,M,19.266,False,0.0
2018_QAT_QATAR_NOR_02,2018_QAT_QATAR_NOR,48,M,S,11.23,False,0.0
2018_QAT_QATAR_PIA_01,2018_QAT_QATAR_PIA,11,S,S,16.434,False,0.0
2018_QAT_QATAR_PIA_02,2018_QAT_QATAR_PIA,23,H,S,21.071,False,0.0
2018_QAT_QATAR_PIA_03,2018_QAT_QATAR_PIA,36,H,H,18.312,False,0.0
2018_QAT_QATAR_PIA_04,2018_QAT_QATAR_PIA,48,H,M,24.157,True,4.262
2018_QAT_QATAR_ALO_01,2018_QAT_QATAR_ALO,11,H,H,22.129,False,0.0
2018_QAT_QATAR_ALO_02,2018_QAT_QATAR_ALO,48,M,S,23.801,False,0.0
2018_QAT_QATAR_STR_01,2018_QAT_QATAR_STR,11,H,M,20.404,False,0.0
2018_QAT_QATAR_STR_02,2018_QAT_QATAR_STR,48,M,H,20.556,False,0.0
2018_QAT_QATAR_OCO_01,2018_QAT_QATAR_OCO,11,H,H,17.254,False,0.0
2018_QAT_QATAR_OCO_02,2018_QAT_QATAR_OCO,29,M,H,16.012,False,0.0
2018_QAT_QATAR_OCO_03,2018_QAT_QATAR_OCO,48,S,S,22.734,True,7.823
2018_QAT_QATAR_GAS_01,2018_QAT_QATAR_GAS,11,H,S,23.431,False,0.0
2018_QAT_QATAR_GAS_02,2018_QAT_QATAR_GAS,29,S,H,19.698,False,0.0
2018_QAT_QATAR_GAS_03,2018_QAT_QATAR_GAS,48,H,S,14.923,False,0.0
2018_QAT_QATAR_ALB_01,2018_QAT_QATAR_ALB,11,S,S,19.389,False,0.0
2018_QAT_QATAR_ALB_02,2018_QAT_QATAR_ALB,29,S,S,31.346,True,7.806
2018_QAT_QATAR_ALB_03,2018_QAT_QATAR_ALB,48,H,S,17.176,False,0.0
2018_QAT_QATAR_TSU_01,2018_QAT_QATAR_TSU,11,M,S,26.232,False,0.0
2018_QAT_QATAR_TSU_02,2018_QAT_QATAR_TSU,48,M,M,23.893,False,0.0
2018_QAT_QATAR_HUL_01,2018_QAT_QATAR_HUL,11,S,M,21.159,False,0.0
2018_QAT_QATAR_HUL_02,2018_QAT_QATAR_HUL,48,S,S,17.58,False,0.0
2018_QAT_QATAR_BOT_01,2018_QAT_QATAR_BOT,11,M,M,25.083,False,0.0
2018_QAT_QATAR_BOT_02,2018_QAT_QATAR_BOT,29,M,H,25.568,False,0.0
2018_QAT_QATAR_BOT_03,2018_QAT_QATAR_BOT,48,M,H,16.859,False,0.0
2018_QAT_QATAR_MAG_01,2018_QAT_QATAR_MAG,11,M,M,16.205,False,0.0
2018_QAT_QATAR_MAG_02,2018_QAT_QATAR_MAG,23,M,S,13.889,False,0.0
2018_QAT_QATAR_MAG_03,2018_QAT_QATAR_MAG,36,H,S,15.726,False,0.0
2018_QAT_QATAR_MAG_04,2018_QAT_QATAR_MAG,48,H,H,23.227,False,0.0
2018_QAT_QATAR_ZHO_01,2018_QAT_QATAR_ZHO,11,H,S,19.948,False,0.0
2018_QAT_QATAR_ZHO_02,2018_QAT_QATAR_ZHO,48,S,H,21.134,False,0.0
2018_QAT_QATAR_SAR_01,2018_QAT_QATAR_SAR,11,M,M,18.16,False,0.0
2018_QAT_QATAR_SAR_02,2018_QAT_QATAR_SAR,23,S,M,16.412,False,0.0
2018_QAT_QATAR_SAR_03,2018_QAT_QATAR_SAR,36,S,M,22.446,False,0.0
2018_QAT_QATAR_SAR_04,2018_QAT_QATAR_SAR,48,S,H,20.097,False,0.0
2018_QAT_QATAR_LAW_01,2018_QAT_QATAR_LAW,11,M,S,23.695,False,0.0
2018_QAT_QATAR_LAW_02,2018_QAT_QATAR_LAW,29,S,M,15.108,False,0.0
2018_QAT_QATAR_LAW_03,2018_QAT_QATAR_LAW,48,H,H,22.721,False,0.0
2018_CAN_GILLES_VER_01,2018_CAN_GILLES_VER,14,M,S,16.712,False,0.0
2018_CAN_GILLES_VER_02,2018_CAN_GILLES_VER,59,H,H,16.667,False,0.0
2018_CAN_GILLES_PER_01,2018_CAN_GILLES_PER,14,S,H,19.416,False,0.0
2018_CAN_GILLES_PER_02,2018_CAN_GILLES_PER,36,M,M,26.342,True,7.743
2018_CAN_GILLES_PER_03,2018_CAN_GILLES_PER,59,M,S,14.197,False,0.0
2018_CAN_GILLES_HAM_01,2018_CAN_GILLES_HAM,14,H,S,17.628,False,0.0
2018_CAN_GILLES_HAM_02,2018_CAN_GILLES_HAM,59,S,S,19.411,False,0.0
2018_CAN_GILLES_RUS_01,2018_CAN_GILLES_RUS,14,M,H,13.792,False,0.0
2018_CAN_GILLES_RUS_02,2018_CAN_GILLES_RUS,36,S,H,19.792,False,0.0
2018_CAN_GILLES_RUS_03,2018_CAN_GILLES_RUS,59,H,M,18.489,False,0.0
2018_CAN_GILLES_LEC_01,2018_CAN_GILLES_LEC,14,H,H,19.838,True,2.36
2018_CAN_GILLES_LEC_02,2018_CAN_GILLES_LEC,36,M,S,17.591,False,0.0
2018_CAN_GILLES_LEC_03,2018_CAN_GILLES_LEC,59,S,M,17.816,False,0.0
2018_CAN_GILLES_SAI_01,2018_CAN_GILLES_SAI,14,M,H,16.193,False,0.0
2018_CAN_GILLES_SAI_02,2018_CAN_GILLES_SAI,29,H,M,15.544,False,0.0
2018_CAN_GILLES_SAI_03,2018_CAN_GILLES_SAI,44,H,H,15.913,False,0.0
2018_CAN_GILLES_SAI_04,2018_CAN_GILLES_SAI,59,M,M,17.797,False,0.0
2018_CAN_GILLES_NOR_01,2018_CAN_GILLES_NOR,14,S,H,19.011,False,0.0
2018_CAN_GILLES_NOR_02,2018_CAN_GILLES_NOR,36,S,H,17.505,False,0.0
2018_CAN_GILLES_NOR_03,2018_CAN_GILLES_NOR,59,H,H,17.885,False,0.0
2018_CAN_GILLES_PIA_01,2018_CAN_GILLES_PIA,14,S,S,14.94,False,0.0
