entry_id,race_id,season_id,round,driver_id,constructor_id,grid,quali_rank,grid_penalty,finish_position,classified,dnf,dnf_reason,points,time_gap_s,pit_stops,pit_time_total_s,penalties_s,sc_laps_behind,tyre_strategy,incidents,rain_share,street,odds_pre,odds_post_quali,ovr_pre,ovr_post,implied_p_pre,implied_p_post,hazard_lambda_pre,hazard_lambda_post,driver_form_z,constructor_form_z,driver_ability_true,constructor_strength_true,race_noise_true
2018_SIN_MARINA_TSU,2018_SIN_MARINA,2018,4,TSU,WIL,20,20,0,18,True,False,,0.0,14875.142,2,38.789,0.0,0,M-H,2,0.664,True,45.9284,53.0786,1.0639,1.078,0.021773,0.01884,-4.756311,-4.940975,0.7461413012835374,0.16230930128869456,0.8305204942137239,0.3573183252906695,-0.10388853284394284
2018_SIN_MARINA_VER,2018_SIN_MARINA,2018,4,VER,RED,7,8,0,8,True,False,,4.0,613.976,2,41.409,0.0,0,M-H,1,0.664,True,21.1788,20.806,1.0639,1.078,0.047217,0.048063,-3.755804,-3.732489,1.1490424626774582,-1.5456472060276456,1.0150148898002564,1.0276048568811933,-0.03940403428023561
2018_SIN_MARINA_ZHO,2018_SIN_MARINA,2018,4,ZHO,RBM,6,7,0,6,True,False,,8.0,451.616,4,64.125,0.0,0,S-M,0,0.664,True,17.4499,16.9296,1.0639,1.078,0.057307,0.059068,-3.5004,-3.460233,1.0815565103479252,0.8580899717093866,0.7028211833240738,1.3210457317996218,0.049215068836092994
2018_SPA_CATALU_ALB,2018_SPA_CATALU,2018,5,ALB,WIL,10,11,0,10,True,False,,1.0,760.616,2,40.769,0.0,2,M-H,0,0.394,False,30.1405,30.5969,1.0876,1.0763,0.033178,0.032683,-4.215144,-4.234579,0.4351532746710794,1.2825617337126296,1.589983787944864,0.3311202251572775,-0.018173010960986218
2018_SPA_CATALU_ALO,2018_SPA_CATALU,2018,5,ALO,AST,1,1,0,1,True,False,,25.0,0.0,3,55.479,0.0,2,S-M,0,0.394,False,12.8305,11.639,1.0876,1.0763,0.077939,0.085918,-3.088354,-2.95566,1.1118115767367172,1.0600920072020295,1.1704316655516513,1.4049601306053876,-0.07250597810046615
2018_SPA_CATALU_BOT,2018_SPA_CATALU,2018,5,BOT,HAA,15,10,5,13,True,False,,0.0,1192.325,2,34.724,0.0,2,S-H,0,0.394,False,17.2759,18.6686,1.0876,1.0763,0.057884,0.053566,-3.4871,-3.589737,0.41353801336064144,-0.36077842125612813,1.130595802861871,0.9675213072471792,0.12531174521754274
2018_SPA_CATALU_GAS,2018_SPA_CATALU,2018,5,GAS,ALP,14,15,0,11,True,False,,0.0,1046.439,2,39.771,0.0,2,S-M,0,0.394,False,23.6485,25.2379,1.0876,1.0763,0.042286,0.039623,-3.900126,-3.984891,-0.3494775565594755,-0.5039436159906086,1.7122874681691196,0.3753628246954211,0.16151888486872001
2018_SPA_CATALU_HAM,2018_SPA_CATALU,2018,5,HAM,MER,18,18,0,20,False,True,crash,0.0,,2,37.149,0.0,2,M-H,0,0.394,False,25.3171,28.4034,1.0876,1.0763,0.039499,0.035207,-3.98897,-4.138338,-1.4795050019076283,-2.311636798038274,1.329765304558087,0.4626353799642963,-0.03240362534014836
2018_SPA_CATALU_HUL,2018_SPA_CATALU,2018,5,HUL,HAA,9,7,3,9,True,False,,2.0,573.497,3,48.772,0.0,2,S-H,0,0.394,False,18.8087,18.8565,1.0876,1.0763,0.053167,0.053032,-3.599613,-3.60296,-1.1109933741877158,-0.25836390167374346,1.1482260641477182,0.9675213072471792,-0.153304667395005
2018_SPA_CATALU_LAW,2018_SPA_CATALU,2018,5,LAW,SAU,6,6,0,5,True,False,,10.0,109.521,3,55.839,0.0,2,S-H,0,0.394,False,13.0085,12.5614,1.0876,1.0763,0.076873,0.079609,-3.107008,-3.059593,-1.0912011730199014,0.894968988061735,0.8305025097146446,1.4700708374809945,-0.23427994678105357
2018_SPA_CATALU_LEC,2018_SPA_CATALU,2018,5,LEC,FER,16,16,0,17,True,False,,0.0,5777.16,4,83.532,0.0,2,S-H,0,0.394,False,33.6361,36.8053,1.0876,1.0763,0.02973,0.02717,-4.356788,-4.472626,0.4664348062956464,-0.4354980770264591,0.19045377144852105,1.0888084428539748,0.17131786542303462
2018_SPA_CATALU_MAG,2018_SPA_CATALU,2018,5,MAG,RBM,3,3,0,2,True,False,,18.0,20.078,3,50.806,0.0,2,H-H,0,0.394,False,12.9169,12.014,1.0876,1.0763,0.077418,0.083236,-3.097455,-2.998966,1.1104121382250425,1.4526719993505364,1.1737553971332464,1.3158842389124505,0.36919421773701
2018_SPA_CATALU_NOR,2018_SPA_CATALU,2018,5,NOR,MCL,19,19,0,18,True,False,,0.0,7010.886,2,34.44,0.0,2,M-H,0,0.394,False,28.547,32.4296,1.0876,1.0763,0.03503,0.030836,-4.144854,-4.309695,0.08251364352122026,0.16780307388362609,0.7143739685179545,0.769834560892062,0.08628379803422885
2018_SPA_CATALU_OCO,2018_SPA_CATALU,2018,5,OCO,ALP,17,17,0,16,True,False,,0.0,4478.646,3,58.048,0.0,2,M-H,1,0.394,False,33.012,36.5764,1.0876,1.0763,0.030292,0.02734,-4.332621,-4.46459,-0.16280670777454184,-1.0537002879803647,0.9845357739739863,0.3753628246954211,-0.01473457916572791
2018_SPA_CATALU_PER,2018_SPA_CATALU,2018,5,PER,RED,4,4,0,4,True,False,,12.0,58.966,3,50.792,0.0,2,S-M,0,0.394,False,17.9318,16.8882,1.0876,1.0763,0.055767,0.059213,-3.536498,-3.456972,-1.6557238734130384,-0.9635489715179474,1.3004956583770504,1.1016188271847613,0.19328616604931162
2018_SPA_CATALU_PIA,2018_SPA_CATALU,2018,5,PIA,MCL,11,12,0,14,True,False,,0.0,1368.585,4,65.562,0.0,2,H-H,1,0.394,False,28.1112,28.8959,1.0876,1.0763,0.035573,0.034607,-4.124942,-4.160614,1.1346172578623506,0.4059751787507076,0.9265876683129399,0.769834560892062,0.024882763125746506
2018_SPA_CATALU_RUS,2018_SPA_CATALU,2018,5,RUS,MER,12,13,0,12,True,False,,0.0,1118.757,3,58.381,0.0,2,S-M,0,0.394,False,17.0981,17.7968,1.0876,1.0763,0.058486,0.05619,-3.473384,-3.526472,-2.1569048173143273,-2.1435177581809453,1.7411242210773712,0.4626353799642963,0.09827530007527355
2018_SPA_CATALU_SAI,2018_SPA_CATALU,2018,5,SAI,FER,13,14,0,15,True,False,,0.0,1466.271,3,77.496,0.0,2,M-H,0,0.394,False,20.2939,21.3885,1.0876,1.0763,0.049276,0.046754,-3.699744,-3.768725,-0.3336452720619799,-0.4354980770264591,0.9565802054115539,1.0888084428539748,0.07571683372800511
2018_SPA_CATALU_SAR,2018_SPA_CATALU,2018,5,SAR,SAU,5,5,0,6,True,False,,8.0,166.494,3,63.261,0.0,2,M-M,0,0.394,False,18.6867,17.8205,1.0876,1.0763,0.053514,0.056115,-3.591024,-3.528254,1.2058385962271287,0.7598793294863794,0.4278962506896162,1.4700708374809945,-0.006863902264188926
2018_SPA_CATALU_STR,2018_SPA_CATALU,2018,5,STR,AST,2,2,0,3,True,False,,15.0,25.053,3,60.243,0.0,2,H-H,0,0.394,False,15.5528,14.2859,1.0876,1.0763,0.064297,0.069999,-3.347226,-3.233381,0.7206961603261778,0.8588231903006731,0.8791630474074399,1.4049601306053876,0.3234680210457068
2018_SPA_CATALU_TSU,2018_SPA_CATALU,2018,5,TSU,WIL,20,20,0,19,True,False,,0.0,11539.828,3,50.566,0.0,2,S-M,0,0.394,False,48.3559,55.6235,1.0876,1.0763,0.02068,0.017978,-4.822117,-5.000606,1.2512215667677793,0.3023408553416863,0.6809130298705779,0.3311202251572775,0.11302342071273003
2018_SPA_CATALU_VER,2018_SPA_CATALU,2018,5,VER,RED,8,9,0,8,True,False,,4.0,538.881,3,60.375,0.0,2,M-H,0,0.394,False,19.088,18.8986,1.0876,1.0763,0.052389,0.052914,-3.619062,-3.605914,0.681995179926344,0.4916966147562976,0.917288999106033,1.1016188271847613,-0.009123749397670954
2018_SPA_CATALU_ZHO,2018_SPA_CATALU,2018,5,ZHO,RBM,7,8,0,7,True,False,,6.0,265.437,2,32.153,0.0,2,M-M,0,0.394,False,17.6295,17.2381,1.0876,1.0763,0.056723,0.058011,-3.513981,-3.484191,1.0815565103479252,1.1884133203989145,0.7579112313587738,1.3158842389124505,-0.03766986473903151
2018_USA_LAS VE_ALB,2018_USA_LAS VE,2018,6,ALB,WIL,14,11,3,12,True,False,,0.0,2371.304,2,37.118,0.0,4,S-M,0,0.0,True,27.6572,29.5709,1.0606,1.0657,0.036157,0.033817,-4.103807,-4.190489,0.8307471607356971,1.142530179659638,1.743649924488215,0.29809884099476014,0.11736418760512965
2018_USA_LAS VE_ALO,2018_USA_LAS VE,2018,6,ALO,AST,1,1,0,2,True,False,,18.0,26.858,2,42.125,5.0,4,S-M,0,0.0,True,11.8336,10.7549,1.0606,1.0657,0.084505,0.092981,-2.97831,-2.84721,1.1118115767367172,0.8588231903006731,1.22486622909253,1.3226869177435747,-0.084868717035198
2018_USA_LAS VE_BOT,2018_USA_LAS VE,2018,6,BOT,HAA,13,14,0,13,True,False,,0.0,2647.811,2,31.445,0.0,4,S-H,0,0.0,True,16.9288,17.8757,1.0606,1.0657,0.059071,0.055942,-3.460167,-3.532342,-0.4327723395634608,-0.46319294083851226,1.1181204795551745,0.9184993588937467,0.057640341213213125
2018_USA_LAS VE_GAS,2018_USA_LAS VE,2018,6,GAS,ALP,12,8,5,11,True,False,,0.0,1678.826,2,42.166,0.0,4,M-M,0,0.0,True,23.238,24.233,1.0606,1.0657,0.043033,0.041266,-3.877257,-3.931963,-0.7200079779719321,0.04581305599914766,1.7238865845005662,0.4492052342226363,0.09998606715665846
2018_USA_LAS VE_HAM,2018_USA_LAS VE,2018,6,HAM,MER,20,17,5,16,True,False,,0.0,6987.985,2,34.516,10.0,4,S-H,0,0.0,True,30.422,35.0607,1.0606,1.0657,0.032871,0.028522,-4.227174,-4.410184,-1.4795050019076283,-1.5551011186802937,1.3324503209397345,0.4967146131925089,-0.03537712603321785
2018_USA_LAS VE_HUL,2018_USA_LAS VE,2018,6,HUL,HAA,5,5,0,6,True,False,,8.0,464.869,2,41.557,0.0,4,M-H,2,0.0,True,18.9147,18.0721,1.0606,1.0657,0.052869,0.055334,-3.60703,-3.546798,0.3023111222279495,0.25370869623817877,1.1763811061710696,0.9184993588937467,0.008748615501773945
2018_USA_LAS VE_LAW,2018_USA_LAS VE,2018,6,LAW,SAU,2,2,0,1,True,False,,25.0,0.0,2,34.825,0.0,4,M-H,0,0.0,True,13.4689,12.3951,1.0606,1.0657,0.074245,0.080677,-3.15405,-3.041486,0.0357770876399925,1.1651483052124476,0.8309883888325615,1.5124492192791232,-0.14655407143354102
2018_USA_LAS VE_LEC,2018_USA_LAS VE,2018,6,LEC,FER,17,19,0,18,True,False,,0.0,11468.273,2,37.139,0.0,4,S-H,2,0.0,True,33.9893,37.7302,1.0606,1.0657,0.029421,0.026504,-4.370218,-4.504496,0.21306281275233172,-1.548125422203736,0.20334437378024858,1.0234475470129156,-0.07741253257100146
2018_USA_LAS VE_MAG,2018_USA_LAS VE,2018,6,MAG,RBM,8,9,0,5,True,False,,10.0,404.812,2,38.981,0.0,4,M-H,0,0.0,True,13.0774,12.9722,1.0606,1.0657,0.076468,0.077088,-3.114173,-3.103234,0.9684416365341699,1.2544779901368197,1.1609183523619597,1.2831452462028055,0.1666464926064967
2018_USA_LAS VE_NOR,2018_USA_LAS VE,2018,6,NOR,MCL,15,15,0,15,True,False,,0.0,6010.179,2,42.512,5.0,4,S-M,2,0.0,True,26.8723,29.0934,1.0606,1.0657,0.037213,0.034372,-4.06647,-4.169429,-0.0627103690761279,-0.5467132407176194,0.6961361837330526,0.8048968748676505,0.27710233729953215
2018_USA_LAS VE_OCO,2018_USA_LAS VE,2018,6,OCO,ALP,16,18,0,14,True,False,,0.0,4151.46,2,34.258,0.0,4,M-H,0,0.0,True,33.627,36.8636,1.0606,1.0657,0.029738,0.027127,-4.356407,-4.474668,-0.488420123323629,-0.5039436159906086,1.0617724706590521,0.4492052342226363,0.04216987286130983
2018_USA_LAS VE_PER,2018_USA_LAS VE,2018,6,PER,RED,6,6,0,4,True,False,,12.0,173.054,1,13.883,0.0,4,S-M,0,0.0,True,16.0971,15.5734,1.0606,1.0657,0.062123,0.064212,-3.393128,-3.348992,-1.2692419082662287,0.8797621044294305,1.2907351619972287,1.1411283260828855,-0.10764964046431148
2018_USA_LAS VE_PIA,2018_USA_LAS VE,2018,6,PIA,MCL,18,16,3,17,True,False,,0.0,9593.571,2,39.426,0.0,4,S-H,1,0.0,True,27.2398,30.6176,1.0606,1.0657,0.036711,0.032661,-4.084079,-4.235476,-0.4254814716983815,-0.42762718828407836,0.8637896413176913,0.8048968748676505,0.15471293411675005
2018_USA_LAS VE_RUS,2018_USA_LAS VE,2018,6,RUS,MER,4,4,0,3,True,False,,15.0,69.5,1,14.068,0.0,4,H-H,0,0.0,True,18.5615,17.5144,1.0606,1.0657,0.053875,0.057096,-3.582141,-3.505278,-0.6820981046207701,0.12608927989299631,1.7466899583372615,0.4967146131925089,-0.09592578584128039
2018_USA_LAS VE_SAI,2018_USA_LAS VE,2018,6,SAI,FER,9,10,0,8,True,False,,4.0,750.987,2,38.614,0.0,4,S-M,1,0.0,True,20.9196,21.0124,1.0606,1.0657,0.047802,0.047591,-3.739632,-3.745435,-0.7368999893742988,-0.4354980770264591,0.8861755761404103,1.0234475470129156,0.013311526522658577
2018_USA_LAS VE_SAR,2018_USA_LAS VE,2018,6,SAR,SAU,10,12,0,9,True,False,,2.0,953.044,2,40.595,0.0,4,M-H,0,0.0,True,15.9507,16.223,1.0606,1.0657,0.062693,0.061641,-3.380949,-3.403502,1.6897101348405639,0.6247896709110238,0.3507263106730606,1.5124492192791232,0.1484123162033798
2018_USA_LAS VE_STR,2018_USA_LAS VE,2018,6,STR,AST,7,7,0,7,True,False,,6.0,558.514,2,44.258,0.0,4,H-H,1,0.0,True,17.3732,17.0192,1.0606,1.0657,0.05756,0.058757,-3.494555,-3.467243,-0.07238433051310851,0.25501673959660526,0.9514407993597394,1.3226869177435747,-0.24258178372381822
2018_USA_LAS VE_TSU,2018_USA_LAS VE,2018,6,TSU,WIL,19,20,0,19,True,False,,0.0,16334.542,2,45.349,0.0,4,M-H,0,0.0,True,59.1961,67.3764,1.0606,1.0657,0.016893,0.014842,-5.07978,-5.244161,0.7461413012835374,-0.11775380681728938,0.60899319989077,0.29809884099476014,-0.15446798053232094
2018_USA_LAS VE_VER,2018_USA_LAS VE,2018,6,VER,RED,3,3,0,20,False,True,crash,0.0,,3,54.262,0.0,4,M-H,0,0.0,True,17.2685,16.0917,1.0606,1.0657,0.057909,0.062144,-3.486526,-3.392671,-0.8359084890147795,-0.9635489715179474,0.9840252688765807,1.1411283260828855,-0.0032449972317923083
2018_USA_LAS VE_ZHO,2018_USA_LAS VE,2018,6,ZHO,RBM,11,13,0,10,True,False,,1.0,1653.737,3,60.774,0.0,4,M-H,0,0.0,True,20.4742,21.0855,1.0606,1.0657,0.048842,0.047426,-3.71137,-3.750005,1.1500291527296644,0.7259606322335757,0.6515610119700561,1.2831452462028055,-0.037779647992318206
2018_USA_AUSTIN_ALB,2018_USA_AUSTIN,2018,7,ALB,WIL,9,9,0,8,True,False,,4.0,360.76,2,39.727,0.0,6,S-M,1,0.0,False,19.7714,19.8863,1.1078,1.0674,0.050578,0.050286,-3.665423,-3.673031,1.358205675488521,1.4225932877656218,1.7901575588518466,0.3292866347687302,-0.1118640235206157
2018_USA_AUSTIN_ALO,2018_USA_AUSTIN,2018,7,ALO,AST,1,1,0,1,True,False,,25.0,0.0,3,50.976,0.0,6,M-M,0,0.0,False,12.7413,11.5955,1.1078,1.0674,0.078485,0.08624,-3.078885,-2.950547,1.1118115767367172,0.45628555649796154,1.1710787897286599,1.313029941093835,0.10690941459953654
2018_USA_AUSTIN_BOT,2018_USA_AUSTIN,2018,7,BOT,HAA,14,14,0,12,True,False,,0.0,1749.42,2,38.401,0.0,6,S-H,0,0.0,False,22.008,23.5632,1.1078,1.0674,0.045438,0.042439,-3.806137,-3.895408,-0.6443499277944862,-0.053534862508974684,1.1213566912111117,0.9303847114096211,0.09724879996213458
2018_USA_AUSTIN_GAS,2018_USA_AUSTIN,2018,7,GAS,ALP,10,10,0,9,True,False,,2.0,646.583,1,21.727,5.0,6,S-M,0,0.0,False,22.2747,22.6855,1.1078,1.0674,0.044894,0.044081,-3.8219,-3.845814,0.021052864852981107,0.7788219519854886,1.7135755881279249,0.4251818308020902,-0.22285921205446593
2018_USA_AUSTIN_HAM,2018_USA_AUSTIN,2018,7,HAM,MER,17,15,3,17,True,False,,0.0,5055.22,2,43.915,0.0,6,M-H,1,0.0,False,26.6156,29.5858,1.1078,1.0674,0.037572,0.0338,-4.054008,-4.191121,-1.7446794403718688,-0.2942083197503261,1.2898210431015873,0.5078750111758608,0.037971160030122526
2018_USA_AUSTIN_HUL,2018_USA_AUSTIN,2018,7,HUL,HAA,12,12,0,11,True,False,,0.0,1331.226,2,31.056,0.0,6,M-H,0,0.0,False,22.199,23.1814,1.1078,1.0674,0.045047,0.043138,-3.817459,-3.874054,0.3023111222279495,0.15129417665579464,1.0473868628639889,0.9303847114096211,0.21620155553398876
2018_USA_AUSTIN_LAW,2018_USA_AUSTIN,2018,7,LAW,SAU,4,5,0,3,True,False,,15.0,69.477,2,34.588,5.0,6,H-H,0,0.0,False,14.3988,13.6049,1.1078,1.0674,0.06945,0.073503,-3.243967,-3.167611,0.4114365078599578,1.030058646637092,0.6487464830773786,1.58170333419879,-0.23189923620734215
2018_USA_AUSTIN_LEC,2018_USA_AUSTIN,2018,7,LEC,FER,16,18,0,14,True,False,,0.0,2657.645,1,19.362,0.0,6,S-M,1,0.0,False,28.701,31.507,1.1078,1.0674,0.034842,0.031739,-4.15183,-4.272442,0.4664348062956464,-0.31187281645120657,0.18805596410887251,0.9955024985548873,-0.1566521563353734
2018_USA_AUSTIN_MAG,2018_USA_AUSTIN,2018,7,MAG,RBM,7,2,5,20,False,True,engine,0.0,,2,44.716,0.0,6,M-H,0,0.0,False,12.7853,12.5419,1.1078,1.0674,0.078215,0.079733,-3.083561,-3.057476,-0.4512633803745617,-0.33107408357291246,1.2536177610848642,1.1889216585493203,0.23651622894598667
2018_USA_AUSTIN_NOR,2018_USA_AUSTIN,2018,7,NOR,MCL,18,19,0,16,True,False,,0.0,3590.182,1,18.531,0.0,6,S-H,0,0.0,False,40.4106,45.4856,1.1078,1.0674,0.024746,0.021985,-4.592549,-4.743932,-0.0627103690761279,-0.6657992931511602,0.59052047106468,0.7954422618732712,0.1891250422135534
2018_USA_AUSTIN_OCO,2018_USA_AUSTIN,2018,7,OCO,ALP,15,16,0,15,True,False,,0.0,2836.085,2,33.92,5.0,6,M-H,0,0.0,False,38.4438,41.6788,1.1078,1.0674,0.026012,0.023993,-4.528551,-4.632114,0.16280670777454445,0.04581305599914766,1.0834807198671028,0.4251818308020902,-0.17766413678641976
2018_USA_AUSTIN_PER,2018_USA_AUSTIN,2018,7,PER,RED,3,4,0,2,True,False,,18.0,26.518,2,37.048,0.0,6,M-H,0,0.0,False,14.1647,13.2174,1.1078,1.0674,0.070598,0.075658,-3.221917,-3.128568,0.7597884087545241,-0.3814507370082492,1.3434715093819312,1.0873718464110798,0.08374767325675243
2018_USA_AUSTIN_PIA,2018_USA_AUSTIN,2018,7,PIA,MCL,20,17,10,18,True,False,,0.0,10446.236,3,54.579,0.0,6,S-M,0,0.0,False,28.3118,32.6733,1.1078,1.0674,0.035321,0.030606,-4.134145,-4.319339,-1.985580201259114,-1.0230574504517829,0.762392778361499,0.7954422618732712,0.31135699719172155
2018_USA_AUSTIN_RUS,2018_USA_AUSTIN,2018,7,RUS,MER,8,8,0,6,True,False,,8.0,277.262,2,40.385,0.0,6,S-M,1,0.0,False,16.7378,16.6257,1.1078,1.0674,0.059745,0.060148,-3.445081,-3.436145,0.571487601168753,0.5463868795363191,1.767547786758852,0.5078750111758608,0.01367174744698291
2018_USA_AUSTIN_SAI,2018_USA_AUSTIN,2018,7,SAI,FER,13,13,0,13,True,False,,0.0,2495.628,2,42.125,0.0,6,M-H,0,0.0,False,18.8829,19.9661,1.1078,1.0674,0.052958,0.050085,-3.604796,-3.678308,-1.1401547066866182,0.30625348642505856,0.8445210736652308,0.9955024985548873,-0.04615780728813707
2018_USA_AUSTIN_SAR,2018_USA_AUSTIN,2018,7,SAR,SAU,6,7,0,7,True,False,,6.0,344.571,2,40.192,0.0,6,H-H,0,0.0,False,15.5979,15.1108,1.1078,1.0674,0.064111,0.066178,-3.351091,-3.308679,1.2058385962271287,0.21952069518495554,0.3594724585790816,1.58170333419879,-0.08072427088190694
2018_USA_AUSTIN_STR,2018_USA_AUSTIN,2018,7,STR,AST,5,6,0,5,True,False,,10.0,261.919,2,38.523,0.0,6,M-M,0,0.0,False,16.338,15.6314,1.1078,1.0674,0.061207,0.063974,-3.412924,-3.353959,-0.46892457593275166,0.15438233114592761,0.9036463905976866,1.313029941093835,0.006194073977354657
2018_USA_AUSTIN_TSU,2018_USA_AUSTIN,2018,7,TSU,WIL,19,20,0,19,True,False,,0.0,11197.074,2,45.457,0.0,6,S-M,0,0.0,False,55.2944,63.0199,1.1078,1.0674,0.018085,0.015868,-4.993032,-5.159326,0.24106103579929694,0.4423724093946785,0.4790005224997357,0.3292866347687302,-0.07579696492097324
2018_USA_AUSTIN_VER,2018_USA_AUSTIN,2018,7,VER,RED,2,3,0,4,True,False,,12.0,118.947,2,41.287,0.0,6,M-M,0,0.0,False,16.5857,15.2842,1.1078,1.0674,0.060293,0.065427,-3.432936,-3.323938,-0.3688612062636645,-0.3814507370082492,0.9506765880327894,1.0873718464110798,-0.12052350581771001
2018_USA_AUSTIN_ZHO,2018_USA_AUSTIN,2018,7,ZHO,RBM,11,11,0,10,True,False,,1.0,995.734,2,43.75,0.0,6,M-H,1,0.0,False,23.5832,24.3202,1.1078,1.0674,0.042403,0.041118,-3.896514,-3.936666,0.8761385832027078,-0.6613974322624403,0.5498801616084855,1.1889216585493203,0.11935583989136518
2018_JAP_SUZUKA_ALB,2018_JAP_SUZUKA,2018,8,ALB,WIL,14,14,0,10,True,False,,1.0,1459.438,4,73.195,0.0,2,M-H,0,0.574,False,17.9617,19.1556,1.1198,1.048,0.055674,0.052204,-3.538707,-3.623726,1.358205675488521,1.7026563958716052,1.8989973317938085,0.28736282027108107,0.07577583842695501
2018_JAP_SUZUKA_ALO,2018_JAP_SUZUKA,2018,8,ALO,AST,2,2,0,20,False,True,crash,0.0,,2,39.217,0.0,2,S-M,1,0.574,False,12.1167,11.122,1.1198,1.048,0.082531,0.089912,-3.010556,-2.893395,-1.1410697761245272,-1.4557682040649202,1.229528104572191,1.2204306205325253,0.1495523858567996
2018_JAP_SUZUKA_BOT,2018_JAP_SUZUKA,2018,8,BOT,HAA,7,7,0,5,True,False,,10.0,367.489,2,35.694,0.0,2,S-M,0,0.574,False,15.0625,14.7178,1.1198,1.048,0.06639,0.067945,-3.304382,-3.273359,0.201960425129616,0.25370869623817877,1.090532127643426,1.0162693926672863,-0.24846828764470827
2018_JAP_SUZUKA_GAS,2018_JAP_SUZUKA,2018,8,GAS,ALP,9,9,0,9,True,False,,2.0,735.758,4,72.632,0.0,2,S-M,0,0.574,False,22.4019,22.4432,1.1198,1.048,0.044639,0.044557,-3.829339,-3.831757,0.3915832862654387,0.9620741759820745,1.6111307826951338,0.43417613251795106,-0.03047173074075171
2018_JAP_SUZUKA_HAM,2018_JAP_SUZUKA,2018,8,HAM,MER,15,15,0,16,True,False,,0.0,4680.402,4,71.769,0.0,2,S-M,0,0.574,False,24.5616,26.5231,1.1198,1.048,0.040714,0.037703,-3.949506,-4.049484,-1.1259390839553074,-0.5463868795363196,1.4229497721846736,0.45804152124115044,0.14144532197497725
2018_JAP_SUZUKA_HUL,2018_JAP_SUZUKA,2018,8,HUL,HAA,13,13,0,11,True,False,,0.0,1595.0,3,71.895,0.0,2,S-M,0,0.574,False,19.0818,20.0973,1.1198,1.048,0.052406,0.049758,-3.618637,-3.686935,0.13604000500257682,0.35612321582056344,0.9954300633060128,1.0162693926672863,0.06702847928737252
2018_JAP_SUZUKA_LAW,2018_JAP_SUZUKA,2018,8,LAW,SAU,5,5,0,3,True,False,,15.0,214.955,3,63.365,0.0,2,M-H,0,0.574,False,12.2163,11.642,1.1198,1.048,0.081858,0.085896,-3.021703,-2.956004,0.7870959280799231,1.030058646637092,0.7403622255198518,1.532070027035589,0.05586823768245824
2018_JAP_SUZUKA_LEC,2018_JAP_SUZUKA,2018,8,LEC,FER,18,18,0,19,False,True,crash,0.0,,2,34.446,0.0,2,S-M,1,0.574,False,34.4353,38.6071,1.1198,1.048,0.02904,0.025902,-4.387003,-4.533971,-1.0537971549642389,-1.548125422203736,0.0916860591086331,1.021923002253781,-0.014591089994354395
2018_JAP_SUZUKA_MAG,2018_JAP_SUZUKA,2018,8,MAG,RBM,1,1,0,1,True,False,,25.0,0.0,3,50.681,0.0,2,M-H,0,0.574,False,16.1119,14.6056,1.1198,1.048,0.062066,0.068467,-3.39435,-3.2631,-0.380278129529125,-0.0668154046212906,1.235102271872104,1.0626806684799808,0.01501387322347468
2018_JAP_SUZUKA_NOR,2018_JAP_SUZUKA,2018,8,NOR,MCL,19,19,0,17,True,False,,0.0,6020.273,3,48.958,0.0,2,S-M,0,0.574,False,25.057,28.4463,1.1198,1.048,0.039909,0.035154,-3.975544,-4.140279,0.08251364352122026,-1.0230574504517829,0.5434783912185752,0.8935948649850778,0.01803624397433596
2018_JAP_SUZUKA_OCO,2018_JAP_SUZUKA,2018,8,OCO,ALP,16,16,0,15,True,False,,0.0,4666.394,3,66.489,0.0,2,M-H,0,0.574,False,30.3739,33.2127,1.1198,1.048,0.032923,0.030109,-4.225144,-4.340461,0.4884201233236316,-0.13743916799743808,1.0768782946742588,0.43417613251795106,0.03246772809053612
2018_JAP_SUZUKA_PER,2018_JAP_SUZUKA,2018,8,PER,RED,3,3,0,2,True,False,,18.0,70.913,4,82.936,0.0,2,M-H,2,0.574,False,16.8296,15.6426,1.1198,1.048,0.059419,0.063928,-3.45236,-3.354912,0.9530293913279284,1.655893083775694,1.3250658644081204,1.0288218557821511,0.15428996371987674
2018_JAP_SUZUKA_PIA,2018_JAP_SUZUKA,2018,8,PIA,MCL,12,12,0,12,True,False,,0.0,1735.372,4,84.302,0.0,2,S-M,0,0.574,False,29.4568,30.6391,1.1198,1.048,0.033948,0.032638,-4.185503,-4.236382,-1.7019258867935265,-0.5467132407176194,0.7328334855676013,0.8935948649850778,0.05124183090745233
2018_JAP_SUZUKA_RUS,2018_JAP_SUZUKA,2018,8,RUS,MER,17,17,0,14,True,False,,0.0,4227.054,4,83.901,0.0,2,H-H,0,0.574,False,21.8914,24.2383,1.1198,1.048,0.04568,0.041257,-3.799161,-3.932252,0.4240069298993975,-0.2942083197503261,1.6370425979232515,0.45804152124115044,-0.2461305420282258
2018_JAP_SUZUKA_SAI,2018_JAP_SUZUKA,2018,8,SAI,FER,6,6,0,6,True,False,,8.0,523.212,3,60.753,0.0,2,M-M,0,0.574,False,19.324,18.6473,1.1198,1.048,0.051749,0.053627,-3.635274,-3.58823,-0.23283159273389994,-0.5591233376017123,0.9725768784621364,1.021923002253781,-0.10031438918190269
