odds_id,race_id,driver_id,snapshot,decimal_odds,overround,implied_prob
2018_USA_AUSTIN_PIA_PRE,2018_USA_AUSTIN,PIA,pre,28.3118,1.1078,0.035321
2018_USA_AUSTIN_PIA_POST,2018_USA_AUSTIN,PIA,post_quali,32.6733,1.0674,0.030606
2018_USA_AUSTIN_ALO_PRE,2018_USA_AUSTIN,ALO,pre,12.7413,1.1078,0.078485
2018_USA_AUSTIN_ALO_POST,2018_USA_AUSTIN,ALO,post_quali,11.5955,1.0674,0.08624
2018_USA_AUSTIN_STR_PRE,2018_USA_AUSTIN,STR,pre,16.338,1.1078,0.061207
2018_USA_AUSTIN_STR_POST,2018_USA_AUSTIN,STR,post_quali,15.6314,1.0674,0.063974
2018_USA_AUSTIN_OCO_PRE,2018_USA_AUSTIN,OCO,pre,38.4438,1.1078,0.026012
2018_USA_AUSTIN_OCO_POST,2018_USA_AUSTIN,OCO,post_quali,41.6788,1.0674,0.023993
2018_USA_AUSTIN_GAS_PRE,2018_USA_AUSTIN,GAS,pre,22.2747,1.1078,0.044894
2018_USA_AUSTIN_GAS_POST,2018_USA_AUSTIN,GAS,post_quali,22.6855,1.0674,0.044081
2018_USA_AUSTIN_ALB_PRE,2018_USA_AUSTIN,ALB,pre,19.7714,1.1078,0.050578
2018_USA_AUSTIN_ALB_POST,2018_USA_AUSTIN,ALB,post_quali,19.8863,1.0674,0.050286
2018_USA_AUSTIN_TSU_PRE,2018_USA_AUSTIN,TSU,pre,55.2944,1.1078,0.018085
2018_USA_AUSTIN_TSU_POST,2018_USA_AUSTIN,TSU,post_quali,63.0199,1.0674,0.015868
2018_USA_AUSTIN_HUL_PRE,2018_USA_AUSTIN,HUL,pre,22.199,1.1078,0.045047
2018_USA_AUSTIN_HUL_POST,2018_USA_AUSTIN,HUL,post_quali,23.1814,1.0674,0.043138
2018_USA_AUSTIN_BOT_PRE,2018_USA_AUSTIN,BOT,pre,22.008,1.1078,0.045438
2018_USA_AUSTIN_BOT_POST,2018_USA_AUSTIN,BOT,post_quali,23.5632,1.0674,0.042439
2018_USA_AUSTIN_MAG_PRE,2018_USA_AUSTIN,MAG,pre,12.7853,1.1078,0.078215
2018_USA_AUSTIN_MAG_POST,2018_USA_AUSTIN,MAG,post_quali,12.5419,1.0674,0.079733
2018_USA_AUSTIN_ZHO_PRE,2018_USA_AUSTIN,ZHO,pre,23.5832,1.1078,0.042403
2018_USA_AUSTIN_ZHO_POST,2018_USA_AUSTIN,ZHO,post_quali,24.3202,1.0674,0.041118
2018_USA_AUSTIN_SAR_PRE,2018_USA_AUSTIN,SAR,pre,15.5979,1.1078,0.064111
2018_USA_AUSTIN_SAR_POST,2018_USA_AUSTIN,SAR,post_quali,15.1108,1.0674,0.066178
2018_USA_AUSTIN_LAW_PRE,2018_USA_AUSTIN,LAW,pre,14.3988,1.1078,0.06945
2018_USA_AUSTIN_LAW_POST,2018_USA_AUSTIN,LAW,post_quali,13.6049,1.0674,0.073503
2018_JAP_SUZUKA_VER_PRE,2018_JAP_SUZUKA,VER,pre,17.8291,1.1198,0.056088
2018_JAP_SUZUKA_VER_POST,2018_JAP_SUZUKA,VER,post_quali,16.7799,1.048,0.059595
2018_JAP_SUZUKA_PER_PRE,2018_JAP_SUZUKA,PER,pre,16.8296,1.1198,0.059419
2018_JAP_SUZUKA_PER_POST,2018_JAP_SUZUKA,PER,post_quali,15.6426,1.048,0.063928
2018_JAP_SUZUKA_HAM_PRE,2018_JAP_SUZUKA,HAM,pre,24.5616,1.1198,0.040714
2018_JAP_SUZUKA_HAM_POST,2018_JAP_SUZUKA,HAM,post_quali,26.5231,1.048,0.037703
2018_JAP_SUZUKA_RUS_PRE,2018_JAP_SUZUKA,RUS,pre,21.8914,1.1198,0.04568
2018_JAP_SUZUKA_RUS_POST,2018_JAP_SUZUKA,RUS,post_quali,24.2383,1.048,0.041257
2018_JAP_SUZUKA_LEC_PRE,2018_JAP_SUZUKA,LEC,pre,34.4353,1.1198,0.02904
2018_JAP_SUZUKA_LEC_POST,2018_JAP_SUZUKA,LEC,post_quali,38.6071,1.048,0.025902
2018_JAP_SUZUKA_SAI_PRE,2018_JAP_SUZUKA,SAI,pre,19.324,1.1198,0.051749
2018_JAP_SUZUKA_SAI_POST,2018_JAP_SUZUKA,SAI,post_quali,18.6473,1.048,0.053627
2018_JAP_SUZUKA_NOR_PRE,2018_JAP_SUZUKA,NOR,pre,25.057,1.1198,0.039909
2018_JAP_SUZUKA_NOR_POST,2018_JAP_SUZUKA,NOR,post_quali,28.4463,1.048,0.035154
2018_JAP_SUZUKA_PIA_PRE,2018_JAP_SUZUKA,PIA,pre,29.4568,1.1198,0.033948
2018_JAP_SUZUKA_PIA_POST,2018_JAP_SUZUKA,PIA,post_quali,30.6391,1.048,0.032638
2018_JAP_SUZUKA_ALO_PRE,2018_JAP_SUZUKA,ALO,pre,12.1167,1.1198,0.082531
2018_JAP_SUZUKA_ALO_POST,2018_JAP_SUZUKA,ALO,post_quali,11.122,1.048,0.089912
2018_JAP_SUZUKA_STR_PRE,2018_JAP_SUZUKA,STR,pre,17.7299,1.1198,0.056402
2018_JAP_SUZUKA_STR_POST,2018_JAP_SUZUKA,STR,post_quali,17.9859,1.048,0.055599
2018_JAP_SUZUKA_OCO_PRE,2018_JAP_SUZUKA,OCO,pre,30.3739,1.1198,0.032923
2018_JAP_SUZUKA_OCO_POST,2018_JAP_SUZUKA,OCO,post_quali,33.2127,1.048,0.030109
2018_JAP_SUZUKA_GAS_PRE,2018_JAP_SUZUKA,GAS,pre,22.4019,1.1198,0.044639
2018_JAP_SUZUKA_GAS_POST,2018_JAP_SUZUKA,GAS,post_quali,22.4432,1.048,0.044557
2018_JAP_SUZUKA_ALB_PRE,2018_JAP_SUZUKA,ALB,pre,17.9617,1.1198,0.055674
2018_JAP_SUZUKA_ALB_POST,2018_JAP_SUZUKA,ALB,post_quali,19.1556,1.048,0.052204
2018_JAP_SUZUKA_TSU_PRE,2018_JAP_SUZUKA,TSU,pre,53.496,1.1198,0.018693
2018_JAP_SUZUKA_TSU_POST,2018_JAP_SUZUKA,TSU,post_quali,61.4931,1.048,0.016262
2018_JAP_SUZUKA_HUL_PRE,2018_JAP_SUZUKA,HUL,pre,19.0818,1.1198,0.052406
2018_JAP_SUZUKA_HUL_POST,2018_JAP_SUZUKA,HUL,post_quali,20.0973,1.048,0.049758
2018_JAP_SUZUKA_BOT_PRE,2018_JAP_SUZUKA,BOT,pre,15.0625,1.1198,0.06639
2018_JAP_SUZUKA_BOT_POST,2018_JAP_SUZUKA,BOT,post_quali,14.7178,1.048,0.067945
2018_JAP_SUZUKA_MAG_PRE,2018_JAP_SUZUKA,MAG,pre,16.1119,1.1198,0.062066
2018_JAP_SUZUKA_MAG_POST,2018_JAP_SUZUKA,MAG,post_quali,14.6056,1.048,0.068467
2018_JAP_SUZUKA_ZHO_PRE,2018_JAP_SUZUKA,ZHO,pre,27.6449,1.1198,0.036173
2018_JAP_SUZUKA_ZHO_POST,2018_JAP_SUZUKA,ZHO,post_quali,28.397,1.048,0.035215
2018_JAP_SUZUKA_SAR_PRE,2018_JAP_SUZUKA,SAR,pre,18.6227,1.1198,0.053698
2018_JAP_SUZUKA_SAR_POST,2018_JAP_SUZUKA,SAR,post_quali,18.4254,1.048,0.054273
2018_JAP_SUZUKA_LAW_PRE,2018_JAP_SUZUKA,LAW,pre,12.2163,1.1198,0.081858
2018_JAP_SUZUKA_LAW_POST,2018_JAP_SUZUKA,LAW,post_quali,11.642,1.048,0.085896
2018_BEL_SPA-FR_VER_PRE,2018_BEL_SPA-FR,VER,pre,21.5151,1.1177,0.046479
2018_BEL_SPA-FR_VER_POST,2018_BEL_SPA-FR,VER,post_quali,21.3361,1.0347,0.046869
2018_BEL_SPA-FR_PER_PRE,2018_BEL_SPA-FR,PER,pre,15.5623,1.1177,0.064258
2018_BEL_SPA-FR_PER_POST,2018_BEL_SPA-FR,PER,post_quali,14.0031,1.0347,0.071413
2018_BEL_SPA-FR_HAM_PRE,2018_BEL_SPA-FR,HAM,pre,25.4285,1.1177,0.039326
2018_BEL_SPA-FR_HAM_POST,2018_BEL_SPA-FR,HAM,post_quali,26.2895,1.0347,0.038038
2018_BEL_SPA-FR_RUS_PRE,2018_BEL_SPA-FR,RUS,pre,19.1333,1.1177,0.052265
2018_BEL_SPA-FR_RUS_POST,2018_BEL_SPA-FR,RUS,post_quali,17.9488,1.0347,0.055714
2018_BEL_SPA-FR_LEC_PRE,2018_BEL_SPA-FR,LEC,pre,36.5551,1.1177,0.027356
2018_BEL_SPA-FR_LEC_POST,2018_BEL_SPA-FR,LEC,post_quali,39.4011,1.0347,0.02538
2018_BEL_SPA-FR_MSC_PRE,2018_BEL_SPA-FR,MSC,pre,18.8062,1.1177,0.053174
2018_BEL_SPA-FR_MSC_POST,2018_BEL_SPA-FR,MSC,post_quali,18.9107,1.0347,0.05288
2018_BEL_SPA-FR_NOR_PRE,2018_BEL_SPA-FR,NOR,pre,32.3102,1.1177,0.03095
2018_BEL_SPA-FR_NOR_POST,2018_BEL_SPA-FR,NOR,post_quali,34.3454,1.0347,0.029116
2018_BEL_SPA-FR_PIA_PRE,2018_BEL_SPA-FR,PIA,pre,24.1505,1.1177,0.041407
2018_BEL_SPA-FR_PIA_POST,2018_BEL_SPA-FR,PIA,post_quali,23.6194,1.0347,0.042338
2018_BEL_SPA-FR_ALO_PRE,2018_BEL_SPA-FR,ALO,pre,15.8957,1.1177,0.06291
2018_BEL_SPA-FR_ALO_POST,2018_BEL_SPA-FR,ALO,post_quali,14.5031,1.0347,0.068951
2018_BEL_SPA-FR_RIC_PRE,2018_BEL_SPA-FR,RIC,pre,9.0262,1.1177,0.110788
2018_BEL_SPA-FR_RIC_POST,2018_BEL_SPA-FR,RIC,post_quali,10.143,1.0347,0.09859
2018_BEL_SPA-FR_OCO_PRE,2018_BEL_SPA-FR,OCO,pre,30.8366,1.1177,0.032429
2018_BEL_SPA-FR_OCO_POST,2018_BEL_SPA-FR,OCO,post_quali,35.1358,1.0347,0.028461
2018_BEL_SPA-FR_GAS_PRE,2018_BEL_SPA-FR,GAS,pre,19.4152,1.1177,0.051506
2018_BEL_SPA-FR_GAS_POST,2018_BEL_SPA-FR,GAS,post_quali,19.7961,1.0347,0.050515
2018_BEL_SPA-FR_RIC_PRE,2018_BEL_SPA-FR,RIC,pre,9.0262,1.1177,0.110788
2018_BEL_SPA-FR_RIC_POST,2018_BEL_SPA-FR,RIC,post_quali,10.143,1.0347,0.09859
2018_BEL_SPA-FR_TSU_PRE,2018_BEL_SPA-FR,TSU,pre,62.7274,1.1177,0.015942
2018_BEL_SPA-FR_TSU_POST,2018_BEL_SPA-FR,TSU,post_quali,72.4743,1.0347,0.013798
2018_BEL_SPA-FR_HUL_PRE,2018_BEL_SPA-FR,HUL,pre,18.2745,1.1177,0.054721
2018_BEL_SPA-FR_HUL_POST,2018_BEL_SPA-FR,HUL,post_quali,17.3831,1.0347,0.057527
2018_BEL_SPA-FR_BOT_PRE,2018_BEL_SPA-FR,BOT,pre,17.0366,1.1177,0.058697
2018_BEL_SPA-FR_BOT_POST,2018_BEL_SPA-FR,BOT,post_quali,15.7614,1.0347,0.063446
2018_BEL_SPA-FR_MAG_PRE,2018_BEL_SPA-FR,MAG,pre,13.9675,1.1177,0.071595
2018_BEL_SPA-FR_MAG_POST,2018_BEL_SPA-FR,MAG,post_quali,12.3948,1.0347,0.080679
2018_BEL_SPA-FR_ZHO_PRE,2018_BEL_SPA-FR,ZHO,pre,21.7089,1.1177,0.046064
2018_BEL_SPA-FR_ZHO_POST,2018_BEL_SPA-FR,ZHO,post_quali,22.7583,1.0347,0.04394
2018_BEL_SPA-FR_DEV_PRE,2018_BEL_SPA-FR,DEV,pre,19.2086,1.1177,0.05206
2018_BEL_SPA-FR_DEV_POST,2018_BEL_SPA-FR,DEV,post_quali,18.5271,1.0347,0.053975
2018_BEL_SPA-FR_RIC_PRE,2018_BEL_SPA-FR,RIC,pre,9.0262,1.1177,0.110788
2018_BEL_SPA-FR_RIC_POST,2018_BEL_SPA-FR,RIC,post_quali,10.143,1.0347,0.09859
2018_QAT_QATAR_VER_PRE,2018_QAT_QATAR,VER,pre,20.3017,1.0651,0.049257
2018_QAT_QATAR_VER_POST,2018_QAT_QATAR,VER,post_quali,20.3778,1.0483,0.049073
2018_QAT_QATAR_PER_PRE,2018_QAT_QATAR,PER,pre,17.675,1.0651,0.056577
2018_QAT_QATAR_PER_POST,2018_QAT_QATAR,PER,post_quali,18.1904,1.0483,0.054974
2018_QAT_QATAR_HAM_PRE,2018_QAT_QATAR,HAM,pre,25.0627,1.0651,0.0399
2018_QAT_QATAR_HAM_POST,2018_QAT_QATAR,HAM,post_quali,26.4466,1.0483,0.037812
2018_QAT_QATAR_RUS_PRE,2018_QAT_QATAR,RUS,pre,18.9577,1.0651,0.052749
2018_QAT_QATAR_RUS_POST,2018_QAT_QATAR,RUS,post_quali,19.7558,1.0483,0.050618
2018_QAT_QATAR_LEC_PRE,2018_QAT_QATAR,LEC,pre,37.435,1.0651,0.026713
2018_QAT_QATAR_LEC_POST,2018_QAT_QATAR,LEC,post_quali,42.5786,1.0483,0.023486
2018_QAT_QATAR_SAI_PRE,2018_QAT_QATAR,SAI,pre,16.9678,1.0651,0.058935
2018_QAT_QATAR_SAI_POST,2018_QAT_QATAR,SAI,post_quali,15.4107,1.0483,0.06489
2018_QAT_QATAR_NOR_PRE,2018_QAT_QATAR,NOR,pre,32.4549,1.0651,0.030812
2018_QAT_QATAR_NOR_POST,2018_QAT_QATAR,NOR,post_quali,36.4551,1.0483,0.027431
2018_QAT_QATAR_PIA_PRE,2018_QAT_QATAR,PIA,pre,30.1296,1.0651,0.03319
2018_QAT_QATAR_PIA_POST,2018_QAT_QATAR,PIA,post_quali,33.0077,1.0483,0.030296
2018_QAT_QATAR_ALO_PRE,2018_QAT_QATAR,ALO,pre,16.0508,1.0651,0.062302
2018_QAT_QATAR_ALO_POST,2018_QAT_QATAR,ALO,post_quali,14.7612,1.0483,0.067745
2018_QAT_QATAR_STR_PRE,2018_QAT_QATAR,STR,pre,16.5256,1.0651,0.060512
2018_QAT_QATAR_STR_POST,2018_QAT_QATAR,STR,post_quali,15.5824,1.0483,0.064175
2018_QAT_QATAR_OCO_PRE,2018_QAT_QATAR,OCO,pre,30.5567,1.0651,0.032726
2018_QAT_QATAR_OCO_POST,2018_QAT_QATAR,OCO,post_quali,33.8972,1.0483,0.029501
2018_QAT_QATAR_GAS_PRE,2018_QAT_QATAR,GAS,pre,21.0442,1.0651,0.047519
2018_QAT_QATAR_GAS_POST,2018_QAT_QATAR,GAS,post_quali,20.8607,1.0483,0.047937
2018_QAT_QATAR_ALB_PRE,2018_QAT_QATAR,ALB,pre,22.1543,1.0651,0.045138
2018_QAT_QATAR_ALB_POST,2018_QAT_QATAR,ALB,post_quali,23.6714,1.0483,0.042245
2018_QAT_QATAR_TSU_PRE,2018_QAT_QATAR,TSU,pre,44.2067,1.0651,0.022621
2018_QAT_QATAR_TSU_POST,2018_QAT_QATAR,TSU,post_quali,50.9139,1.0483,0.019641
2018_QAT_QATAR_HUL_PRE,2018_QAT_QATAR,HUL,pre,19.5959,1.0651,0.051031
2018_QAT_QATAR_HUL_POST,2018_QAT_QATAR,HUL,post_quali,19.9167,1.0483,0.050209
2018_QAT_QATAR_BOT_PRE,2018_QAT_QATAR,BOT,pre,15.5311,1.0651,0.064387
2018_QAT_QATAR_BOT_POST,2018_QAT_QATAR,BOT,post_quali,14.4628,1.0483,0.069143
2018_QAT_QATAR_MAG_PRE,2018_QAT_QATAR,MAG,pre,14.4242,1.0651,0.069328
2018_QAT_QATAR_MAG_POST,2018_QAT_QATAR,MAG,post_quali,13.9454,1.0483,0.071708
2018_QAT_QATAR_ZHO_PRE,2018_QAT_QATAR,ZHO,pre,25.5004,1.0651,0.039215
2018_QAT_QATAR_ZHO_POST,2018_QAT_QATAR,ZHO,post_quali,27.59,1.0483,0.036245
2018_QAT_QATAR_SAR_PRE,2018_QAT_QATAR,SAR,pre,15.6397,1.0651,0.06394
2018_QAT_QATAR_SAR_POST,2018_QAT_QATAR,SAR,post_quali,15.3107,1.0483,0.065314
2018_QAT_QATAR_LAW_PRE,2018_QAT_QATAR,LAW,pre,10.7357,1.0651,0.093147
2018_QAT_QATAR_LAW_POST,2018_QAT_QATAR,LAW,post_quali,10.2504,1.0483,0.097557
2018_CAN_GILLES_VER_PRE,2018_CAN_GILLES,VER,pre,22.9964,1.0969,0.043485
2018_CAN_GILLES_VER_POST,2018_CAN_GILLES,VER,post_quali,22.7728,1.058,0.043912
2018_CAN_GILLES_PER_PRE,2018_CAN_GILLES,PER,pre,16.2143,1.0969,0.061674
2018_CAN_GILLES_PER_POST,2018_CAN_GILLES,PER,post_quali,14.8962,1.058,0.067131
2018_CAN_GILLES_HAM_PRE,2018_CAN_GILLES,HAM,pre,27.7001,1.0969,0.036101
2018_CAN_GILLES_HAM_POST,2018_CAN_GILLES,HAM,post_quali,28.8376,1.058,0.034677
2018_CAN_GILLES_RUS_PRE,2018_CAN_GILLES,RUS,pre,19.976,1.0969,0.05006
2018_CAN_GILLES_RUS_POST,2018_CAN_GILLES,RUS,post_quali,19.5358,1.058,0.051188
2018_CAN_GILLES_LEC_PRE,2018_CAN_GILLES,LEC,pre,27.2747,1.0969,0.036664
2018_CAN_GILLES_LEC_POST,2018_CAN_GILLES,LEC,post_quali,30.6054,1.058,0.032674
2018_CAN_GILLES_SAI_PRE,2018_CAN_GILLES,SAI,pre,17.8872,1.0969,0.055906
2018_CAN_GILLES_SAI_POST,2018_CAN_GILLES,SAI,post_quali,16.64,1.058,0.060096
2018_CAN_GILLES_NOR_PRE,2018_CAN_GILLES,NOR,pre,38.0228,1.0969,0.0263
2018_CAN_GILLES_NOR_POST,2018_CAN_GILLES,NOR,post_quali,42.1354,1.058,0.023733
2018_CAN_GILLES_PIA_PRE,2018_CAN_GILLES,PIA,pre,27.1164,1.0969,0.036878
2018_CAN_GILLES_PIA_POST,2018_CAN_GILLES,PIA,post_quali,29.3083,1.058,0.03412
2018_CAN_GILLES_ALO_PRE,2018_CAN_GILLES,ALO,pre,11.4555,1.0969,0.087294
2018_CAN_GILLES_ALO_POST,2018_CAN_GILLES,ALO,post_quali,11.064,1.058,0.090383
2018_CAN_GILLES_STR_PRE,2018_CAN_GILLES,STR,pre,12.8639,1.0969,0.077737
2018_CAN_GILLES_STR_POST,2018_CAN_GILLES,STR,post_quali,12.1174,1.058,0.082526
2018_CAN_GILLES_OCO_PRE,2018_CAN_GILLES,OCO,pre,34.1997,1.0969,0.02924
2018_CAN_GILLES_OCO_POST,2018_CAN_GILLES,OCO,post_quali,37.428,1.058,0.026718
2018_CAN_GILLES_GAS_PRE,2018_CAN_GILLES,GAS,pre,17.3955,1.0969,0.057486
2018_CAN_GILLES_GAS_POST,2018_CAN_GILLES,GAS,post_quali,18.3372,1.058,0.054534
2018_CAN_GILLES_ALB_PRE,2018_CAN_GILLES,ALB,pre,19.1004,1.0969,0.052355
2018_CAN_GILLES_ALB_POST,2018_CAN_GILLES,ALB,post_quali,19.1527,1.058,0.052212
2018_CAN_GILLES_TSU_PRE,2018_CAN_GILLES,TSU,pre,45.9601,1.0969,0.021758
2018_CAN_GILLES_TSU_POST,2018_CAN_GILLES,TSU,post_quali,52.8793,1.058,0.018911
2018_CAN_GILLES_HUL_PRE,2018_CAN_GILLES,HUL,pre,21.5257,1.0969,0.046456
2018_CAN_GILLES_HUL_POST,2018_CAN_GILLES,HUL,post_quali,24.4582,1.058,0.040886
2018_CAN_GILLES_BOT_PRE,2018_CAN_GILLES,BOT,pre,19.1026,1.0969,0.052349
2018_CAN_GILLES_BOT_POST,2018_CAN_GILLES,BOT,post_quali,19.6394,1.058,0.050918
2018_CAN_GILLES_MAG_PRE,2018_CAN_GILLES,MAG,pre,17.6979,1.0969,0.056504
2018_CAN_GILLES_MAG_POST,2018_CAN_GILLES,MAG,post_quali,16.8805,1.058,0.05924
2018_CAN_GILLES_ZHO_PRE,2018_CAN_GILLES,ZHO,pre,28.7076,1.0969,0.034834
2018_CAN_GILLES_ZHO_POST,2018_CAN_GILLES,ZHO,post_quali,30.6429,1.058,0.032634
2018_CAN_GILLES_SAR_PRE,2018_CAN_GILLES,SAR,pre,15.8491,1.0969,0.063095
2018_CAN_GILLES_SAR_POST,2018_CAN_GILLES,SAR,post_quali,16.0924,1.058,0.062141
2018_CAN_GILLES_LAW_PRE,2018_CAN_GILLES,LAW,pre,13.5457,1.0969,0.073824
2018_CAN_GILLES_LAW_POST,2018_CAN_GILLES,LAW,post_quali,12.2901,1.058,0.081366
2018_ITA_IMOLA_VER_PRE,2018_ITA_IMOLA,VER,pre,24.1289,1.0716,0.041444
2018_ITA_IMOLA_VER_POST,2018_ITA_IMOLA,VER,post_quali,24.8429,1.0572,0.040253
2018_ITA_IMOLA_PER_PRE,2018_ITA_IMOLA,PER,pre,13.6297,1.0716,0.073369
2018_ITA_IMOLA_PER_POST,2018_ITA_IMOLA,PER,post_quali,12.3841,1.0572,0.080749
2018_ITA_IMOLA_DRI_PRE,2018_ITA_IMOLA,DRI,pre,11.6048,1.0716,0.086171
2018_ITA_IMOLA_DRI_POST,2018_ITA_IMOLA,DRI,post_quali,12.6307,1.0572,0.079172
2018_ITA_IMOLA_RUS_PRE,2018_ITA_IMOLA,RUS,pre,22.818,1.0716,0.043825
2018_ITA_IMOLA_RUS_POST,2018_ITA_IMOLA,RUS,post_quali,22.8498,1.0572,0.043764
2018_ITA_IMOLA_LEC_PRE,2018_ITA_IMOLA,LEC,pre,30.4943,1.0716,0.032793
2018_ITA_IMOLA_LEC_POST,2018_ITA_IMOLA,LEC,post_quali,32.281,1.0572,0.030978
2018_ITA_IMOLA_SAI_PRE,2018_ITA_IMOLA,SAI,pre,13.3158,1.0716,0.075099
2018_ITA_IMOLA_SAI_POST,2018_ITA_IMOLA,SAI,post_quali,12.6137,1.0572,0.079279
2018_ITA_IMOLA_NOR_PRE,2018_ITA_IMOLA,NOR,pre,26.295,1.0716,0.03803
2018_ITA_IMOLA_NOR_POST,2018_ITA_IMOLA,NOR,post_quali,29.4256,1.0572,0.033984
2018_ITA_IMOLA_RIC_PRE,2018_ITA_IMOLA,RIC,pre,34.0205,1.0716,0.029394
2018_ITA_IMOLA_RIC_POST,2018_ITA_IMOLA,RIC,post_quali,39.6904,1.0572,0.025195
2018_ITA_IMOLA_DRI_PRE,2018_ITA_IMOLA,DRI,pre,11.6048,1.0716,0.086171
2018_ITA_IMOLA_DRI_POST,2018_ITA_IMOLA,DRI,post_quali,12.6307,1.0572,0.079172
2018_ITA_IMOLA_STR_PRE,2018_ITA_IMOLA,STR,pre,10.8902,1.0716,0.091826
2018_ITA_IMOLA_STR_POST,2018_ITA_IMOLA,STR,post_quali,10.1736,1.0572,0.098294
2018_ITA_IMOLA_OCO_PRE,2018_ITA_IMOLA,OCO,pre,29.8063,1.0716,0.03355
2018_ITA_IMOLA_OCO_POST,2018_ITA_IMOLA,OCO,post_quali,32.8947,1.0572,0.0304
2018_ITA_IMOLA_GAS_PRE,2018_ITA_IMOLA,GAS,pre,17.6479,1.0716,0.056664
2018_ITA_IMOLA_GAS_POST,2018_ITA_IMOLA,GAS,post_quali,16.9509,1.0572,0.058994
2018_ITA_IMOLA_RIC_PRE,2018_ITA_IMOLA,RIC,pre,34.0205,1.0716,0.029394
2018_ITA_IMOLA_RIC_POST,2018_ITA_IMOLA,RIC,post_quali,39.6904,1.0572,0.025195
2018_ITA_IMOLA_TSU_PRE,2018_ITA_IMOLA,TSU,pre,56.3889,1.0716,0.017734
2018_ITA_IMOLA_TSU_POST,2018_ITA_IMOLA,TSU,post_quali,63.9877,1.0572,0.015628
2018_ITA_IMOLA_HUL_PRE,2018_ITA_IMOLA,HUL,pre,23.8379,1.0716,0.04195
2018_ITA_IMOLA_HUL_POST,2018_ITA_IMOLA,HUL,post_quali,23.5416,1.0572,0.042478
2018_ITA_IMOLA_BOT_PRE,2018_ITA_IMOLA,BOT,pre,18.0711,1.0716,0.055337
2018_ITA_IMOLA_BOT_POST,2018_ITA_IMOLA,BOT,post_quali,17.6001,1.0572,0.056818
2018_ITA_IMOLA_DEV_PRE,2018_ITA_IMOLA,DEV,pre,36.6341,1.0716,0.027297
2018_ITA_IMOLA_DEV_POST,2018_ITA_IMOLA,DEV,post_quali,38.2453,1.0572,0.026147
2018_ITA_IMOLA_ZHO_PRE,2018_ITA_IMOLA,ZHO,pre,26.7215,1.0716,0.037423
2018_ITA_IMOLA_ZHO_POST,2018_ITA_IMOLA,ZHO,post_quali,27.1326,1.0572,0.036856
2018_ITA_IMOLA_SAR_PRE,2018_ITA_IMOLA,SAR,pre,16.1033,1.0716,0.062099
2018_ITA_IMOLA_SAR_POST,2018_ITA_IMOLA,SAR,post_quali,14.8364,1.0572,0.067402
2018_ITA_IMOLA_LAW_PRE,2018_ITA_IMOLA,LAW,pre,14.5741,1.0716,0.068615
2018_ITA_IMOLA_LAW_POST,2018_ITA_IMOLA,LAW,post_quali,13.0594,1.0572,0.076573
2018_NET_ZANDVO_VER_PRE,2018_NET_ZANDVO,VER,pre,26.9847,1.0975,0.037058
2018_NET_ZANDVO_VER_POST,2018_NET_ZANDVO,VER,post_quali,27.8567,1.0529,0.035898
2018_NET_ZANDVO_PER_PRE,2018_NET_ZANDVO,PER,pre,17.8805,1.0975,0.055927
2018_NET_ZANDVO_PER_POST,2018_NET_ZANDVO,PER,post_quali,17.1245,1.0529,0.058396
2018_NET_ZANDVO_HAM_PRE,2018_NET_ZANDVO,HAM,pre,19.8271,1.0975,0.050436
2018_NET_ZANDVO_HAM_POST,2018_NET_ZANDVO,HAM,post_quali,19.9625,1.0529,0.050094
2018_NET_ZANDVO_RUS_PRE,2018_NET_ZANDVO,RUS,pre,17.6647,1.0975,0.05661
2018_NET_ZANDVO_RUS_POST,2018_NET_ZANDVO,RUS,post_quali,17.1309,1.0529,0.058374
2018_NET_ZANDVO_LEC_PRE,2018_NET_ZANDVO,LEC,pre,38.555,1.0975,0.025937
2018_NET_ZANDVO_LEC_POST,2018_NET_ZANDVO,LEC,post_quali,42.3675,1.0529,0.023603
2018_NET_ZANDVO_SAI_PRE,2018_NET_ZANDVO,SAI,pre,15.2744,1.0975,0.065469
2018_NET_ZANDVO_SAI_POST,2018_NET_ZANDVO,SAI,post_quali,14.4469,1.0529,0.069219
2018_NET_ZANDVO_NOR_PRE,2018_NET_ZANDVO,NOR,pre,29.7708,1.0975,0.03359
2018_NET_ZANDVO_NOR_POST,2018_NET_ZANDVO,NOR,post_quali,33.9651,1.0529,0.029442
2018_NET_ZANDVO_PIA_PRE,2018_NET_ZANDVO,PIA,pre,23.5655,1.0975,0.042435
2018_NET_ZANDVO_PIA_POST,2018_NET_ZANDVO,PIA,post_quali,25.5741,1.0529,0.039102
2018_NET_ZANDVO_ALO_PRE,2018_NET_ZANDVO,ALO,pre,10.3225,1.0975,0.096876
2018_NET_ZANDVO_ALO_POST,2018_NET_ZANDVO,ALO,post_quali,9.5223,1.0529,0.105017
2018_NET_ZANDVO_STR_PRE,2018_NET_ZANDVO,STR,pre,10.918,1.0975,0.091592
2018_NET_ZANDVO_STR_POST,2018_NET_ZANDVO,STR,post_quali,9.9465,1.0529,0.100538
2018_NET_ZANDVO_OCO_PRE,2018_NET_ZANDVO,OCO,pre,23.7688,1.0975,0.042072
2018_NET_ZANDVO_OCO_POST,2018_NET_ZANDVO,OCO,post_quali,25.1585,1.0529,0.039748
2018_NET_ZANDVO_GAS_PRE,2018_NET_ZANDVO,GAS,pre,18.1994,1.0975,0.054947
